Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,absolute number,25,111,C,di_gee,1191.96936057182,931.226062946736,1452.71265819691,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,absolute number,25,111,C,di_coxme,1738.28865083391,1440.29631069095,2036.28099097686,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,17.815004682995,13.9179724085898,21.7120369574001,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,25.980215162701,21.5264639919523,30.4339663334497,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,16.7597857662373,13.0935826298729,20.4259889026017,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,24.4413542424294,20.2514078008701,28.6313006839887,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.84110995319275,7.68836715093182,11.9938527554537,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,14.3516186817394,11.8913411934412,16.8118961700376,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,crude rate,25,111,A,di_gee,19.3047358405326,15.0818248754161,23.5276468056491,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,crude rate,25,111,A,di_coxme,28.1527397674433,23.3265558073102,32.9789237275765,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,crude rate,25,111,B,di_gee,18.1612771210755,14.1884977508402,22.1340564913107,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,crude rate,25,111,B,di_coxme,26.4851958015684,21.9448765212995,31.0255150818372,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,crude rate,25,111,C,di_gee,10.6640459210973,8.33128587585726,12.9968059663373,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,crude rate,25,111,C,di_coxme,15.5517336349335,12.8857221546592,18.2177451152079,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,absolute number,25,111,A,di_gee,46399.99940771,36249.9995372734,56549.9992781465,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,absolute number,25,111,A,di_coxme,67666.6658029103,56066.6659509829,79266.6656548378,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,absolute number,25,111,B,di_gee,43651.6331858758,34102.8384264654,53200.4279452861,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,absolute number,25,111,B,di_coxme,63658.6317294021,52745.7234329333,74571.5400258711,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,absolute number,25,111,C,di_gee,25631.6236860279,20024.7060047093,31238.5413673465,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,absolute number,25,111,C,di_coxme,37379.4512087906,30971.5452872837,43787.3571302976,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_gee,330.099055955502,257.889887465236,402.308224445768,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,481.394456601774,398.869692612899,563.919220590649,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_gee,310.546618308344,242.614545553393,378.478691063294,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,452.880485033001,375.243830455916,530.517139610087,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_gee,182.348596753616,142.459841213762,222.237352293469,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,265.925036932356,220.337887743952,311.512186120759,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,crude rate,25,111,A,di_gee,415.121177431382,324.313419868267,505.928934994496,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,crude rate,25,111,A,di_coxme,605.385050420765,501.60475606292,709.16534477861,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,crude rate,25,111,B,di_gee,390.532706815349,305.103677199491,475.961736431206,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,crude rate,25,111,B,di_coxme,569.526864105716,471.89368740188,667.160040809554,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,crude rate,25,111,C,di_gee,229.315300427655,179.152578459105,279.478022396204,attributable
2010,us,Asian or Pacific Islander,All Origins,A,666,666,nvss,YLL,crude rate,25,111,C,di_coxme,334.418146456996,277.089321350083,391.746971563909,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,absolute number,25,115,A,di_gee,14368.542863684,13746.8270666976,14990.2586606703,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,absolute number,25,115,A,di_coxme,14921.1791276718,14230.383797687,15542.8949246581,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,absolute number,25,115,B,di_gee,13662.2844393751,13071.1279011329,14253.4409776173,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,absolute number,25,115,B,di_coxme,14187.7569178126,13530.9163197657,14778.9134560548,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,absolute number,25,115,C,di_gee,7378.48261170913,7059.22134485633,7697.74387856193,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,absolute number,25,115,C,di_coxme,7662.27040446717,7307.53566351962,7981.53167131997,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,105.024358052438,100.480034867477,109.568681237399,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,109.06375643907,104.01450845578,113.608079624031,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,99.8620852780956,95.5411296651011,104.18304089109,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,103.702934711868,98.9018729196523,108.023890324863,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,53.9317317731928,51.5981472253142,56.2653163210713,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,56.0060291490848,53.4131574292197,58.3396136969633,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,crude rate,25,115,A,di_gee,140.767832313951,134.676916492674,146.858748135228,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,crude rate,25,115,A,di_coxme,146.181979710641,139.414295464778,152.272895531918,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,crude rate,25,115,B,di_gee,133.848656974696,128.057128547907,139.640185401486,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,crude rate,25,115,B,di_coxme,138.996682242954,132.561650657632,144.788210669744,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,crude rate,25,115,C,di_gee,72.2865925146548,69.1588072616169,75.4143777676928,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,Deaths,crude rate,25,115,C,di_coxme,75.0668460729108,71.5915291250909,78.1946313259488,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,absolute number,25,115,A,di_gee,368428.760714367,352487.131644995,384370.389783739,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,absolute number,25,115,A,di_coxme,382599.09766492,364886.176476729,398540.726734291,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,absolute number,25,115,B,di_gee,350319.344994151,335161.296412673,365477.393575629,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,absolute number,25,115,B,di_coxme,363793.165955464,346950.889753822,378951.214536942,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,absolute number,25,115,C,di_gee,189194.21616894,181007.927969322,197380.504368558,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,absolute number,25,115,C,di_coxme,196470.916790822,187375.041013469,204657.20499044,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,age-adjusted rate,25,150,A,di_gee,2449.90030441736,2343.89500278391,2555.9056060508,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,2544.12723920264,2426.34357072103,2650.13254083608,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,age-adjusted rate,25,150,B,di_gee,2329.48010975135,2228.68529731019,2430.27492219252,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,2419.07549858794,2307.08126254221,2519.87031102911,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,age-adjusted rate,25,150,C,di_gee,1258.06401999553,1203.62855759188,1312.49948239919,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,1306.45109768767,1245.9672505725,1360.88656009132,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,crude rate,25,115,A,di_gee,3609.4765140701,3453.29724182668,3765.65578631352,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,crude rate,25,115,A,di_coxme,3748.30253384203,3574.77000912712,3904.48180608544,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,crude rate,25,115,B,di_gee,3432.05955400729,3283.5569771512,3580.56213086337,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,crude rate,25,115,B,di_coxme,3564.06184454603,3399.0589813726,3712.56442140212,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,crude rate,25,115,C,di_gee,1853.52543741588,1773.3248175277,1933.72605730407,attributable
2010,us,Black or African American,All Origins,A,666,1,nvss,YLL,crude rate,25,115,C,di_coxme,1924.8148773165,1835.70307744073,2005.01549720468,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,absolute number,25,115,A,di_gee,5619.32529679245,5376.18141375816,5862.46917982674,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,absolute number,25,115,A,di_coxme,5835.45319282293,5565.29332278483,6078.59707585722,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,absolute number,25,115,B,di_gee,5513.32833885837,5274.77086265777,5751.88581505897,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,absolute number,25,115,B,di_coxme,5725.37942881446,5460.31556636934,5963.93690501506,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,absolute number,25,115,C,di_gee,3125.78903035189,2990.53854346166,3261.03951724212,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,absolute number,25,115,C,di_coxme,3246.01168536542,3095.7333665985,3381.26217225565,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,93.88579251474,89.8234264924676,97.9481585370124,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,97.4967845345377,92.9830445097905,101.55915055681,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,92.1148310782355,88.1290931950427,96.1005689614285,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,95.6577091966292,91.2291115486371,99.6434470798222,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,52.22462926572,49.964909730184,54.484348801256,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,54.233268852863,51.7224693689342,56.492988388399,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,crude rate,25,115,A,di_gee,105.192791683763,100.641180505139,109.744402862388,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,crude rate,25,115,A,di_coxme,109.238668286985,104.181322532958,113.790279465609,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,crude rate,25,115,B,di_gee,103.208547076775,98.742792635953,107.674301517597,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,crude rate,25,115,B,di_coxme,107.178106579728,102.216157201037,111.64386102055,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,crude rate,25,115,C,di_gee,58.5142266999359,55.9823611215734,61.0460922782986,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,Deaths,crude rate,25,115,C,di_coxme,60.7647738807027,57.9515899047442,63.2966394590654,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,absolute number,25,115,A,di_gee,143860.162204075,137635.443647168,150084.880760982,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,absolute number,25,115,A,di_coxme,149393.24536577,142476.891413651,155617.963922677,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,absolute number,25,115,B,di_gee,141146.537568349,135039.235462026,147253.839674671,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,absolute number,25,115,B,di_coxme,146575.250551747,139789.359322499,152682.552658069,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,absolute number,25,115,C,di_gee,80023.2222147415,76560.6789458345,83485.7654836486,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,absolute number,25,115,C,di_coxme,83101.03845377,79253.7681549843,86563.5817226771,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,age-adjusted rate,25,150,A,di_gee,2022.45849723568,1934.9482737976,2109.96872067376,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,2100.24536251397,2003.0117809161,2187.75558595206,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,age-adjusted rate,25,150,B,di_gee,1984.30899761919,1898.44947368374,2070.16852155463,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,2060.62857445069,1965.22910341131,2146.48809838614,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,age-adjusted rate,25,150,C,di_gee,1125.00669584118,1076.3285215019,1173.68487018047,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,1168.27618414277,1114.18932376579,1216.95435848205,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,crude rate,25,115,A,di_gee,2693.03720198645,2576.51155382358,2809.56285014933,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,crude rate,25,115,A,di_coxme,2796.61555590901,2667.14261350581,2913.14120407188,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,crude rate,25,115,B,di_gee,2642.23862102926,2527.91098838858,2756.56625366995,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,crude rate,25,115,B,di_coxme,2743.86318337654,2616.83248044244,2858.19081601723,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,crude rate,25,115,C,di_gee,1498.02079425866,1433.20258681477,1562.83900170254,attributable
2010,us,Black or African American,All Origins,A,666,2,nvss,YLL,crude rate,25,115,C,di_coxme,1555.63697865322,1483.61674816002,1620.45518609711,attributable
2010,us,Black or African American,All Origins,A,666,3,nvss,Deaths,absolute number,25,115,A,di_gee,4967.38093737904,4752.44618528091,5182.31568947717,attributable
2010,us,Black or African American,All Origins,A,666,3,nvss,Deaths,absolute number,25,115,A,di_coxme,5158.43405035516,4919.61765913501,5373.36880245329,attributable
2010,us,Black or African American,All Origins,A,666,3,nvss,Deaths,absolute number,25,115,B,di_gee,4890.59899219576,4678.98653580268,5102.21144858885,attributable
2010,us,Black or African American,All Origins,A,666,3,nvss,Deaths,absolute number,25,115,B,di_coxme,5078.69895343406,4843.57400188619,5290.31140982715,attributable
2010,us,Black or African American,All Origins,A,666,3,nvss,Deaths,absolute number,25,115,C,di_gee,2828.65070182385,2706.25716184109,2951.04424180661,attributable
