Year,Race,Hispanic.Origin,label_cause,Gender.Code,nation,Education,attr,source,min_age,max_age,value,measure1,measure2
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,45,49,1105.70599091588,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,50,54,1239.62153919417,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,55,59,1139.77099778289,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,60,64,992.287334323899,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,65,69,887.258048715296,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,70,74,778.741467147535,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,75,79,654.757338760743,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,80,84,439.65275888542,YLL,crude rate
2004,Black or African American,All Origins,all-cause,M,us,666,overall,wonder,85,150,222.408758957219,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,0,4,0.908655044278865,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,5,9,0.650743581873655,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,10,14,0.612148586231302,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,15,19,1.52955802500635,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,20,24,6.77895989689716,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,25,29,13.0819617183011,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,30,34,27.5055769102593,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,35,39,49.5767195165942,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,40,44,124.506729562389,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,45,49,208.868320483176,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,50,54,297.832477764462,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,55,59,313.648827477817,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,60,64,305.82379987505,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,65,69,302.757584315807,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,70,74,290.482492085377,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,75,79,268.878772289476,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,80,84,214.614794076987,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,A,us,666,total,wonder,85,150,163.412649470286,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,0,4,0.454327522139432,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,5,9,0.433829054582437,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,10,14,0.408099057487535,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,15,19,0.191194753125794,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,20,24,1.60554313347564,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,25,29,5.63021137243339,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,30,34,8.2516730730778,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,35,39,15.6852897905609,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,40,44,45.7033905039852,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,45,49,69.5080737028031,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,50,54,99.5503266454215,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,55,59,110.678379351368,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,60,64,115.738220483867,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,65,69,127.281489355452,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,70,74,133.810985287153,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,75,79,139.560886569299,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,80,84,125.966581364295,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,F,us,666,total,wonder,85,150,115.699029955199,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,0,4,0.454327522139432,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,5,9,0.216914527291218,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,10,14,0.204049528743767,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,15,19,1.33836327188056,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,20,24,5.17341676342152,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,25,29,7.45175034586773,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,30,34,19.2539038371815,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,35,39,33.8914297260333,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,40,44,78.8033390584034,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,45,49,139.360246780373,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,50,54,198.282151119041,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,55,59,202.970448126449,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,60,64,190.085579391183,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,65,69,175.476094960355,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,70,74,156.671506798223,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,75,79,129.317885720176,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,80,84,88.6482127126918,YLL,crude rate
2004,Black or African American,All Origins,cvd_ihd,M,us,666,total,wonder,85,150,47.7136195150867,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,0,4,4.99760274353376,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,5,9,1.08457263645609,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,10,14,1.42834670120637,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,15,19,2.48553179063532,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,20,24,5.35181044491881,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,25,29,8.44531705865009,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,30,34,12.9887446520669,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,35,39,21.1471317712026,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,40,44,48.7587703705469,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,45,49,69.7374732859807,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,50,54,70.5958123179248,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,55,59,55.0688027554443,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,60,64,44.5927961513416,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,65,69,33.2788060710609,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,70,74,30.7188257805005,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,75,79,28.124101469359,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,80,84,20.9830387839602,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,A,us,666,total,wonder,85,150,12.5513878955098,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,0,4,2.04447384962745,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,5,9,0.433829054582437,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,10,14,0.408099057487535,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,15,19,0.764779012503176,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,20,24,2.31911785946482,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,25,29,5.13342801604221,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,30,34,6.57077670633973,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,35,39,8.26278658609903,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,40,44,26.9891888212949,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,45,49,33.4923391439249,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,50,54,33.2516507294573,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,55,59,23.7940489810758,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,60,64,19.2897034139779,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,65,69,16.3079408236673,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,70,74,16.321093482663,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,75,79,16.7331781112827,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,80,84,13.5330347857463,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,F,us,666,total,wonder,85,150,9.18804400146334,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,0,4,2.95312889390631,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,5,9,0.650743581873655,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,10,14,1.02024764371884,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,15,19,1.72075277813215,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,20,24,3.03269258545399,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,25,29,3.31188904260788,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,30,34,6.41796794572718,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,35,39,12.8843451851036,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,40,44,21.769581549252,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,45,49,36.2451341420557,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,50,54,37.3441615884675,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,55,59,31.2747537743685,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,60,64,25.3030927373637,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,65,69,16.9708652473936,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,70,74,14.3977322978374,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,75,79,11.3909233580763,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,80,84,7.45000399821388,YLL,crude rate
2004,Black or African American,All Origins,cvd_stroke,M,us,666,total,wonder,85,150,3.36334389404648,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,0,4,34.7560554436666,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,5,9,2.60297432749462,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,10,14,1.63239622995014,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,15,19,2.86792129688691,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,20,24,4.63823571892964,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,25,29,3.97426685112945,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,30,34,6.41796794572718,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,35,39,11.6239201126478,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,40,44,18.8415091771304,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,45,49,21.6782606102802,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,50,54,26.7036333550411,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,55,59,23.5236620608363,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,60,64,22.8821178149616,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,65,69,25.6551751982083,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,70,74,26.3225716437562,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,75,79,30.9497568760136,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,80,84,29.6974930020544,YLL,crude rate
2004,Black or African American,All Origins,lri,A,us,666,total,wonder,85,150,27.4265406632699,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,0,4,16.1286270359499,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,5,9,0.867658109164874,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,10,14,0.81619811497507,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,15,19,1.14716851875476,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,20,24,2.67590522245941,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,25,29,0.993566712782363,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,30,34,2.44494016980083,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,35,39,4.76160582927741,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,40,44,8.40229463304463,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,45,49,9.40538291028028,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,50,54,10.0266516045748,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,55,59,10.4549609159272,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,60,64,8.98103600245934,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,65,69,8.81689483555995,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,70,74,11.4302607555351,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,75,79,14.4373330933758,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,80,84,15.5151459412344,YLL,crude rate
2004,Black or African American,All Origins,lri,F,us,666,total,wonder,85,150,18.2079208082244,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,0,4,18.6274284077167,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,5,9,1.73531621832975,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,10,14,0.81619811497507,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,15,19,1.72075277813215,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,20,24,1.96233049647023,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,25,29,2.98070013834709,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,30,34,3.97302777592635,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,35,39,6.86231428337038,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,40,44,10.4392145440858,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,45,49,12.2728776999999,YLL,crude rate
2004,Black or African American,All Origins,lri,M,us,666,total,wonder,50,54,16.6769817504663,YLL,crude rate
