Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr,min_age,max_age
2001,20,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,106.824399286075,140.908650321413,174.00973666331,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,52.4630275640628,69.2023026128152,85.4587310763612,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,1243.15604894769,1639.80740511361,2025.01730086477,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,4.61427351604866,6.08686943546336,7.51714949606586,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,13.572451245051,17.9039535390529,22.1109877171913,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,55.7077570451366,73.4862904196953,90.7539477974871,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,122.840788362956,162.044108896906,200.120900316648,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,119.49122393523,157.62556689537,194.664098403554,burnett,attributable,25,150
2001,20,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,1483.04706462581,1956.34563439461,2416.04370779486,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,4.18494760737643,5.51780888039261,6.81105002296922,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,4.92930543071824,6.49923674835103,8.02250088099989,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,12.8443545742325,16.9351448050844,20.9043337516703,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,113.583598164032,149.758765321639,184.858603132918,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,35.3206984239849,46.5699649577484,57.4848400462502,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,348.608428469805,459.636502736599,567.364198431398,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,2.50158740362742,3.29851874862126,4.07185889731828,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,7.75920491683243,10.2310568303365,12.6297356354236,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,14.7238811278836,19.4144717399721,23.966208930655,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,61.3949624218172,80.9535714505155,99.933195868071,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,55.5982056152294,73.3101403315381,90.4977566968198,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,361.359402129589,476.477760156065,588.188321766162,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,1.68087098492493,2.21606182349997,2.7352717235702,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,10.7803423866401,14.2128131317341,17.5427894020665,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,52.172317542819,68.7840305336242,84.8997134270672,burnett,attributable,25,150
2001,20,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,334.609527596325,441.149503165881,544.508167182319,burnett,attributable,25,150
2001,20,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,86.6974530864685,114.245031138647,140.94222187932,burnett,attributable,25,150
2001,20,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,16.9713324347336,22.3638680658438,27.5899373793398,burnett,attributable,25,150
2001,20,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,97.1062746681472,127.961191226182,157.86362370417,burnett,attributable,25,150
2001,20,Black or African American,All Origins,A,666,nvss,YLL,absolute number,1990.84907684468,2623.42902449076,3236.4813766447,burnett,attributable,25,150
2001,20,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,140.528666393632,185.180778632571,228.454490577735,burnett,attributable,25,150
2001,20,Black or African American,All Origins,A,666,nvss,YLL,crude rate,2229.86870313357,2938.39565472023,3625.05054451081,burnett,attributable,25,150
2001,20,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,45.0757987858898,59.3904364560703,73.2593177416401,burnett,attributable,25,150
2001,20,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,17.0128180332101,22.4155470464194,27.6500356187983,burnett,attributable,25,150
2001,20,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,98.8591077855288,130.253610966028,160.670492459075,burnett,attributable,25,150
2001,20,Black or African American,All Origins,F,666,nvss,YLL,absolute number,963.862710984325,1269.95480126709,1566.51521448851,burnett,attributable,25,150
2001,20,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,139.346826016916,183.598938650497,226.473044924894,burnett,attributable,25,150
2001,20,Black or African American,All Origins,F,666,nvss,YLL,crude rate,2113.91944684693,2785.23291794696,3435.641754734,burnett,attributable,25,150
2001,20,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,41.6335503567881,54.8700652225158,67.7017384992254,burnett,attributable,25,150
2001,20,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,17.079169838421,22.5091339784763,27.7730215241206,burnett,attributable,25,150
2001,20,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,95.3039953228525,125.603903450877,154.977082520832,burnett,attributable,25,150
2001,20,Black or African American,All Origins,M,666,nvss,YLL,absolute number,1025.7867679815,1351.91417453451,1668.0669058176,burnett,attributable,25,150
2001,20,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,144.725993289335,190.738589986344,235.343881743145,burnett,attributable,25,150
2001,20,Black or African American,All Origins,M,666,nvss,YLL,crude rate,2348.14414096714,3094.68736301823,3818.39740372577,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,21.6557769721316,28.5738578065324,35.2967172733722,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,10.82169076673,14.2787512815972,17.6382569835607,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,24.803886209891,32.7276513109135,40.4278156335871,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,497.964718398136,657.042833165901,811.631921589896,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,92.1344562367842,121.567416167055,150.16980721175,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,570.354055067274,752.557421044922,929.619189066174,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,9.26801870544208,12.2286427090162,15.1056642430931,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,10.11113319694,13.3410860701057,16.479831131597,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,23.1665717778385,30.5670217192826,37.7584968332077,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,198.47364250426,261.875093100154,323.486205634502,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,86.3807007394426,113.974600167438,140.789299625273,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,496.10968980718,654.589544318737,808.594224952511,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,12.3834824005005,16.3395958799152,20.1841404703309,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,11.9916862315694,15.8226337798702,19.5455423237285,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,26.1796169305747,34.5431395710862,42.6707971551539,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,299.33257923041,394.959448411696,487.889483033373,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,101.615518640359,134.078319491483,165.625616112609,burnett,attributable,25,150
2001,20,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,632.811676526172,834.974099217148,1031.43520999825,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,1585.95841967985,2092.62543141796,2584.99300399853,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,15.9180072492946,21.0033418115044,25.9451552237609,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,106.990120335324,141.170313134289,174.385853457371,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,27921.314001994,36841.3515979654,45509.6429149577,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,131.831512316526,173.947798323452,214.875455003137,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,1883.59587989498,2485.34929533525,3070.11969006846,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,857.882284633941,1131.93339609761,1398.24182979569,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,15.1137960134666,19.941908995999,24.6336148578306,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,110.961942415259,146.408814548824,180.854217623341,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,13572.3270209002,17908.0166275614,22121.2113925241,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,122.685848696099,161.87793110444,199.962732234374,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,1755.49932235378,2316.29484066904,2861.24638386771,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,728.138083911315,960.772532983434,1186.84909464616,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,17.9835065248001,23.7290968533665,29.312720909846,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,102.669041694524,135.471001211693,167.348284447344,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,14346.9123231913,18930.6391161414,23385.1521819609,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,155.250182927107,204.851407710719,253.054390536632,burnett,attributable,25,150
2001,20,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,2022.94560886725,2669.26098176156,3297.35694019124,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,1.62446166212809,2.13538827414962,2.62802432143833,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,3.28034703212788,4.31208365876169,5.30688534187786,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,26.0999624377906,34.3089375666713,42.2240411542148,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,46.1968502092021,60.7267099859684,74.7364180725451,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,19.4273930247129,25.5377078015628,31.4292805803755,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,742.237310559159,975.686214427513,1200.77792533009,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,0.609664764320101,0.80140331198244,0.986271367364702,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,5.2527911655799,6.90478519279754,8.49758396507499,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,20.4722889294863,26.9107895225803,33.1185818456918,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,16.696309302101,21.947270624224,27.0100763059372,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,31.1089154443103,40.8926172682044,50.3257435366291,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,560.655114241136,736.980209006848,906.987115713136,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,1.01451298308977,1.33361958287731,1.64131276889193,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,31.2542508653657,41.0850148760725,50.5641641679585,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,29.491459937622,38.767752760217,47.712262509903,burnett,attributable,25,150
2001,21,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,908.547749156562,1194.3238681521,1469.87869716275,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,4.97528500753797,6.53521683894693,8.03694571272451,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,11.4536642948731,15.0448023890275,18.5019507445702,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,22.0643266111046,28.9822911834091,35.6421380669853,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,120.675208861608,158.511252280214,194.935586810206,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,85.3070332068708,112.053874109621,137.802757783414,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,535.168782924333,702.963556167519,864.497701938915,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,2.63596308816826,3.46268879599593,4.25869159787756,burnett,attributable,25,150
2001,21,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,8.45793067977538,11.1106190878114,13.6647278875291,burnett,attributable,25,150
