Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,min_age,max_age,value,measure1,measure2
2001,666,M,American Indian or Alaska Native,All Origins,us,all-cause,overall,nvss,60,64,518.658332662972,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,all-cause,overall,nvss,65,69,453.533725659463,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,all-cause,overall,nvss,70,74,428.192534505008,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,all-cause,overall,nvss,75,79,302.606340684712,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,all-cause,overall,nvss,80,84,186.784008193178,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,all-cause,overall,nvss,85,150,94.2657126454921,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,20,24,6.69358779827677,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,30,34,15.2896126054254,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,35,39,21.019094933609,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,40,44,54.1366190119048,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,45,49,83.2048925013875,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,50,54,104.930548486069,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,55,59,126.252704065078,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,60,64,120.141195701592,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,65,69,101.15377427871,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,70,74,96.9103489008124,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,75,79,61.846551380817,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,80,84,38.468102373881,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,85,150,19.885667576331,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,5,9,2.71298179950299,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,35,39,5.25477373340225,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,40,44,11.145774502451,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,45,49,4.30370133627866,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,50,54,10.2371266815677,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,55,59,4.50902514518135,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,60,64,5.86054613178499,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,65,69,11.6078101631307,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,70,74,10.3096115851928,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,75,79,4.96981216452994,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,80,84,3.8468102373881,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,85,150,3.2505418153618,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,0,4,5.68234093847836,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,25,29,4.14222818857385,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,40,44,3.18450700070028,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,50,54,1.27964083519596,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,55,59,1.12725628629534,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,60,64,0.976757688630832,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,65,69,0.829129297366476,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,70,74,0.687307439012854,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,75,79,1.10440270322887,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,80,84,0.427423359709789,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,lri,total,nvss,85,150,0.382416684160211,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,35,39,1.75159124446742,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,40,44,11.145774502451,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,45,49,18.6493724572075,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,50,54,28.1520983743111,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,55,59,31.5631760162695,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,60,64,45.9076113656491,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,65,69,39.7982062735909,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,70,74,35.7399868286684,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,75,79,25.4012621742641,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,80,84,11.5404307121643,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,85,150,1.52966673664085,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,15,19,2.3913008126669,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,40,44,1.59225350035014,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,45,49,4.30370133627866,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,50,54,6.39820417597979,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,55,59,14.6543317218394,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,60,64,14.6513653294625,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,65,69,14.0951980552301,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,70,74,24.0557603654499,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,75,79,22.0880540645775,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,80,84,8.97589055390557,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,85,150,5.73625026240317,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,45,49,5.73826844837155,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,50,54,6.39820417597979,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,55,59,7.89079400406737,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,60,64,9.76757688630832,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,65,69,6.63303437893181,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,70,74,6.87307439012854,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,75,79,4.4176108129155,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,80,84,2.13711679854895,YLL,crude rate
2001,666,M,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,85,150,1.33845839456074,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,0,4,60.1813055506232,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,5,9,39.8881853361054,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,10,14,41.338297023754,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,15,19,143.613954589606,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,20,24,180.147445001243,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,25,29,167.738506670311,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,30,34,185.744725006418,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,35,39,209.953553342252,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,40,44,238.865864550689,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,45,49,311.375481751131,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,50,54,336.423199990812,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,55,59,351.138189937857,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,60,64,365.353202018862,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,65,69,360.754608559003,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,70,74,369.956091710307,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,75,79,364.247679589106,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,80,84,261.596544737099,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,85,150,160.814794540767,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,10,14,0.635973800365446,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,20,24,1.11202126543977,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,25,29,3.09671089237497,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,30,34,10.0016390388071,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,35,39,17.896248829589,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,40,44,33.7269077853963,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,45,49,50.4063638655677,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,50,54,64.7335636001278,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,55,59,77.812222890229,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,60,64,73.99558521901,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,65,69,85.333134785148,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,70,74,76.9029098045961,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,75,79,89.5826367255413,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,80,84,61.1386061396966,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,85,150,39.1196877979169,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,0,4,1.41603071883819,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,5,9,0.676070937900092,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,10,14,1.27194760073089,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,20,24,0.556010632719887,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,30,34,2.38134262828741,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,35,39,8.7298774778483,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,40,44,7.93574300832855,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,45,49,12.1547260385057,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,50,54,13.7120356394359,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,55,59,13.4837064936137,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,60,64,15.8214244711699,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,65,69,12.8103011057607,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,70,74,19.0116324906685,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,75,79,17.7513980608215,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,80,84,12.9946166359634,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,85,150,8.00500310602927,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,0,4,0.708015359419096,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,5,9,0.676070937900092,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,20,24,0.556010632719887,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,25,29,0.516118482062495,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,30,34,0.476268525657483,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,40,44,0.793574300832855,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,45,49,0.35749194230899,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,50,54,0.956653649262972,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,55,59,0.842731655850856,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,60,64,0.973626121302763,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,65,69,0.619853279311002,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,70,74,1.37020774707521,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,75,79,1.92650831667831,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,80,84,1.49118551560236,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,lri,total,nvss,85,150,0.714732420181185,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,20,24,0.556010632719887,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,25,29,0.516118482062495,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,30,34,1.90507410262993,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,35,39,3.49195099113932,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,40,44,9.12610445957783,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,45,49,18.9470729423765,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,50,54,23.59745668182,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,55,59,34.5519978898851,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,60,64,36.0241664882022,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,65,69,38.6375210770525,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,70,74,36.6530572342619,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,75,79,29.3104479608914,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,80,84,18.0007394383427,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,85,150,5.71785936144948,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,45,49,1.42996776923596,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,50,54,4.78326824631486,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,55,59,3.932747727304,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,60,64,7.30219590977072,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,65,69,10.3308879885167,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,70,74,16.6137689332869,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,75,79,20.0907295882166,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,80,84,13.3141563893067,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,85,150,8.3861937301259,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,35,39,0.436493873892415,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,40,44,0.396787150416427,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,45,49,0.714983884617981,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,50,54,1.91330729852594,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,55,59,1.12364220780114,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,60,64,1.46043918195415,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,65,69,2.27279535747367,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,70,74,1.02765581030641,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,75,79,2.20172379048949,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,80,84,1.49118551560236,YLL,crude rate
2001,666,M,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,85,150,0.905327732229501,YLL,crude rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,0,4,158.756242356256,YLL,crude rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,5,9,92.7156287793953,YLL,crude rate
2001,666,M,Black or African American,All Origins,us,all-cause,overall,nvss,10,14,117.137826436589,YLL,crude rate
