Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,measure1,measure2,min_age,max_age,value
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,65,69,19.4217149882958
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,70,74,27.0054774484496
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,75,79,34.3498698337493
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,80,84,44.7137516612846
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,Deaths,age-adjusted rate,85,150,2.18713318367013
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,0,4,0.443766291492255
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,10,14,0.198324315811481
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,20,24,0.173388319227484
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,25,29,0.482844630268825
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,30,34,0.891127553738409
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,35,39,1.08894232870439
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,40,44,3.83580069273467
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,45,49,7.13481918414199
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,50,54,16.7062701318488
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,55,59,22.4256354662169
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,60,64,27.4016154695322
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,65,69,29.6389094582304
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,70,74,28.3079905011671
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,75,79,27.0346120572675
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,80,84,19.8960655554604
2006,666,M,Black or African American,All Origins,us,resp_copd,total,nvss,YLL,crude rate,85,150,12.6217161676912
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,30,34,0.0992676711051417
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,35,39,0.271216116576959
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,40,44,0.33062597267955
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,45,49,0.857468513706949
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,50,54,2.12931526431161
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,55,59,3.34069575599549
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,60,64,5.14016261114001
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,65,69,5.5078756877437
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,70,74,6.41326462894926
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,75,79,7.89343386991297
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,80,84,8.47933666927841
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,Deaths,age-adjusted rate,85,150,0.43100737791403
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,30,34,0.594085035825606
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,35,39,1.49729570196853
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,40,44,1.73229708704147
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,45,49,3.34444649256656
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,50,54,6.56317755179773
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,55,59,8.40961329983132
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,60,64,8.19771321526171
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,65,69,8.37621354254337
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,70,74,6.72982415688123
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,75,79,6.179339898804
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,80,84,3.78656339452836
2006,666,M,Black or African American,All Origins,us,t2_dm,total,nvss,YLL,crude rate,85,150,2.47142060218771
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,0,4,5.92809819035401
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,5,9,2.04420529612503
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,10,14,4.42275311199038
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,15,19,37.5134498092831
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,20,24,57.6049746086932
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,25,29,49.6257409305109
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,30,34,48.9838212040594
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,35,39,57.487718603656
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,40,44,88.0295290353582
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,45,49,148.340786655788
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,50,54,212.812015296666
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,55,59,252.476653472685
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,60,64,321.284518592293
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,65,69,328.04828198854
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,70,74,461.707103432429
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,75,79,560.791908361951
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,80,84,792.339085706845
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,85,150,56.1287829258721
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,0,4,772.784834005597
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,5,9,56.7031472783502
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,10,14,75.1434038828096
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,15,19,331.435375423271
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,20,24,489.141144264279
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,25,29,412.812800704423
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,30,34,357.61338441825
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,35,39,357.142427503397
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,40,44,425.706181463556
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,45,49,462.22613931869
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,50,54,475.364530556737
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,55,59,444.55237089512
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,60,64,370.001321763754
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,65,69,341.970271065679
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,70,74,324.527433572447
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,75,79,299.14920641519
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,80,84,224.803074234682
2006,666,M,White,Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,85,150,177.640755736655
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,0,4,0.00318824214829986
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,5,9,0.00792955530056989
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,10,14,0.0148793665417232
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,15,19,0.123274472208406
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,20,24,0.240490856433044
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,25,29,0.516774458221988
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,30,34,1.1631523434946
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,35,39,2.75794877237842
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,40,44,6.43567651849886
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,45,49,15.8460829910482
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,50,54,32.0214445879688
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,55,59,44.7023255596043
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,60,64,63.1343997854481
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,65,69,67.5745424875292
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,70,74,97.2970681602977
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,75,79,127.749717955716
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,80,84,180.168990542965
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,85,150,14.6294379412487
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,0,4,0.435594015817066
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,5,9,0.20694579298668
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,10,14,0.389344061568962
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,15,19,1.09444813018141
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,20,24,2.04234298231432
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,25,29,4.26557428971275
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,30,34,8.45559571800184
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,35,39,16.8349965826517
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,40,44,30.7285774351725
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,45,49,49.1334130099649
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,50,54,71.4510957633536
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,55,59,78.0761223931856
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,60,64,72.7932523888819
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,65,69,70.5823603679115
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,70,74,68.4181422959682
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,75,79,67.8161394436013
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,80,84,51.1227295721511
2006,666,M,White,Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,85,150,46.0617500729137
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,0,4,0.0376022073642418
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,5,9,0.015749754355963
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,10,14,0.0494176228911065
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,15,19,0.0825709534760779
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,20,24,0.24120938825635
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,25,29,0.286521267293639
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,30,34,0.380702911396763
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,35,39,0.978622811145785
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,40,44,1.83334956206474
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,45,49,3.54021033797077
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,50,54,5.78264099314295
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,55,59,7.01715749911956
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,60,64,9.1723479285741
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,65,69,8.01106603902159
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,70,74,12.8189566849017
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,75,79,17.5834524132475
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,80,84,23.7727398857953
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,85,150,1.39023604684722
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,0,4,4.58768622935054
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,5,9,0.413891585973359
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,10,14,0.973360153922405
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,15,19,0.729632086787609
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,20,24,2.04234298231432
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,25,29,2.36976349428486
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,30,34,2.76993652831095
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,35,39,6.14610986350777
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,40,44,8.74489160210443
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,45,49,10.9428536770523
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,50,54,13.0798453993024
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,55,59,12.2961294077374
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,60,64,10.5799814116901
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,65,69,8.28520538368854
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,70,74,9.01756358230385
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,75,79,9.3931671403249
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,80,84,6.74898279428271
2006,666,M,White,Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,85,150,4.17621675545855
2006,666,M,White,Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,0,4,0.0699591960022522
2006,666,M,White,Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,5,9,0.0147114370076834
2006,666,M,White,Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,10,14,0.00741530402192468
2006,666,M,White,Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,15,19,0.0407727508056777
2006,666,M,White,Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,20,24,0.0396963245350128
2006,666,M,White,Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,25,29,0.0947436570612389
2006,666,M,White,Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,30,34,0.0591844815609202
