Year,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,Education,source,measure1,measure2,min_age,max_age,value
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,age-adjusted rate,85,150,175.859140502977
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,25,29,4.54270314868352
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,30,34,6.67176587730085
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,35,39,9.78104065424201
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,40,44,17.7702958438061
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,45,49,25.2957947954535
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,50,54,31.5143443493358
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,55,59,37.427236382773
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,60,64,42.3282966243921
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,65,69,49.9275749775263
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,70,74,61.5004010964462
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,75,79,65.4950286912283
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,80,84,55.5242695760204
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,85,150,68.3935051782073
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,25,29,27648.34843361
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,30,34,37471.2434043
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,35,39,50346.42545792
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,40,44,83149.12478346
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,45,49,106639.969368
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,50,54,118507.8662313
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,55,59,123982.74225345
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,60,64,121497.80789152
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,65,69,121650.40122558
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,70,74,124216.6477002
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,75,79,106281.24028366
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,80,84,69741.60208836
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,85,150,56535.277176979
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,age-adjusted rate,85,150,1500.52683511305
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,25,29,291.411228504082
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,30,34,394.943701619026
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,35,39,530.647019611724
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,40,44,876.384665809982
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,45,49,1123.97615921932
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,50,54,1249.06277743084
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,55,59,1306.76750259203
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,60,64,1280.57650688388
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,65,69,1282.18482757786
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,70,74,1309.23284600141
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,75,79,1120.19518534239
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,80,84,735.070522972218
2002,M,White,Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,85,150,595.87698757206
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,25,29,5
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,30,34,9
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,35,39,9
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,40,44,38
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,45,49,71
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,50,54,153
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,55,59,244
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,60,64,304
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,65,69,377
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,70,74,448
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,75,79,456
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,80,84,270
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,85,150,187
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,age-adjusted rate,85,150,4.76130584343503
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,25,29,0.052699572490528
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,30,34,0.0948592304829505
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,35,39,0.0948592304829505
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,40,44,0.400516750928013
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,45,49,0.748333929365498
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,50,54,1.61260691821016
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,55,59,2.57173913753777
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,60,64,3.2041340074241
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,65,69,3.97354776578581
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,70,74,4.72188169515131
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,75,79,4.80620101113616
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,80,84,2.84577691448851
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,85,150,1.97096401114575
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,25,29,320.74650155
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,30,34,532.7664939
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,35,39,488.27352276
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,40,44,1874.06093818
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,45,49,3154.76576047
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,50,54,6064.11489411
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,55,59,8519.2309518
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,60,64,9197.04521888
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,65,69,9681.69754318
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,70,74,9537.11365376
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,75,79,7799.20269864
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,80,84,3574.4556879
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,85,150,1705.813307697
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,age-adjusted rate,85,150,42.5468226930123
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,25,29,3.3806407019035
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,30,34,5.6153132931615
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,35,39,5.14636118157922
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,40,44,19.7524420526568
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,45,49,33.2509613769049
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,50,54,63.9152524906082
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,55,59,89.7919658215869
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,60,64,96.9360702422062
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,65,69,102.044264301636
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,70,74,100.520362469346
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,75,79,82.2029295970601
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,80,84,37.6744573277333
2002,M,White,Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,85,150,17.9791264128571
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,25,29,1
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,30,34,3
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,35,39,3
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,40,44,11
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,45,49,12
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,50,54,30
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,55,59,54
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,60,64,88
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,65,69,146
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,70,74,199
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,75,79,291
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,80,84,267
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,85,150,349
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,age-adjusted rate,85,150,9.36802383481048
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,25,29,0.0105399144981056
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,30,34,0.0316197434943168
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,35,39,0.0316197434943168
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,40,44,0.115939059479162
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,45,49,0.126478973977267
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,50,54,0.316197434943168
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,55,59,0.569155382897703
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,60,64,0.927512475833293
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,65,69,1.53882751672342
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,70,74,2.09744298512302
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,75,79,3.06711511894873
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,80,84,2.8141571709942
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,85,150,3.67843015983886
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,25,29,64.14930031
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,30,34,177.5888313
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,35,39,162.75784092
2002,M,White,Hispanic or Latino,us,resp_copd,total,666,nvss,YLL,absolute number,40,44,542.49132421
