"min_age","max_age","Year","Hispanic.Origin","Gender.Code","Race","Population","nation","Education","rural_urban_class","source2"
83,83,2009,"All Origins","A","All",1067638,"us",666,666,"CDC"
83,83,2010,"All Origins","A","All",1081498,"us",666,666,"CDC"
83,83,2011,"All Origins","A","All",1085428,"us",666,666,"CDC"
83,83,2012,"All Origins","A","All",1073792,"us",666,666,"CDC"
83,83,2013,"All Origins","A","All",1109524,"us",666,666,"CDC"
83,83,2014,"All Origins","A","All",1089519,"us",666,666,"CDC"
83,83,2015,"All Origins","A","All",1082525,"us",666,666,"CDC"
83,83,2016,"All Origins","A","All",1079082,"us",666,666,"CDC"
84,84,2001,"All Origins","A","All",808972,"us",666,666,"CDC"
84,84,2002,"All Origins","A","All",849397,"us",666,666,"CDC"
84,84,2003,"All Origins","A","All",843416,"us",666,666,"CDC"
84,84,2004,"All Origins","A","All",913980,"us",666,666,"CDC"
84,84,2005,"All Origins","A","All",939062,"us",666,666,"CDC"
84,84,2006,"All Origins","A","All",954381,"us",666,666,"CDC"
84,84,2007,"All Origins","A","All",953666,"us",666,666,"CDC"
84,84,2008,"All Origins","A","All",980196,"us",666,666,"CDC"
84,84,2009,"All Origins","A","All",1000612,"us",666,666,"CDC"
84,84,2010,"All Origins","A","All",987081,"us",666,666,"CDC"
84,84,2011,"All Origins","A","All",1005469,"us",666,666,"CDC"
84,84,2012,"All Origins","A","All",1011165,"us",666,666,"CDC"
84,84,2013,"All Origins","A","All",998599,"us",666,666,"CDC"
84,84,2014,"All Origins","A","All",1035483,"us",666,666,"CDC"
84,84,2015,"All Origins","A","All",1015487,"us",666,666,"CDC"
84,84,2016,"All Origins","A","All",1008890,"us",666,666,"CDC"
85,150,2001,"All Origins","A","All",4312494,"us",666,666,"CDC"
85,150,2002,"All Origins","A","All",4368808,"us",666,666,"CDC"
85,150,2003,"All Origins","A","All",4466176,"us",666,666,"CDC"
85,150,2004,"All Origins","A","All",4545883,"us",666,666,"CDC"
85,150,2005,"All Origins","A","All",4693299,"us",666,666,"CDC"
85,150,2006,"All Origins","A","All",4865929,"us",666,666,"CDC"
85,150,2007,"All Origins","A","All",5039545,"us",666,666,"CDC"
85,150,2008,"All Origins","A","All",5195840,"us",666,666,"CDC"
85,150,2009,"All Origins","A","All",5367301,"us",666,666,"CDC"
85,150,2010,"All Origins","A","All",5543087,"us",666,666,"CDC"
85,150,2011,"All Origins","A","All",5702114,"us",666,666,"CDC"
85,150,2012,"All Origins","A","All",5878472,"us",666,666,"CDC"
85,150,2013,"All Origins","A","All",6014394,"us",666,666,"CDC"
85,150,2014,"All Origins","A","All",6154392,"us",666,666,"CDC"
85,150,2015,"All Origins","A","All",6288513,"us",666,666,"CDC"
85,150,2016,"All Origins","A","All",6380331,"us",666,666,"CDC"
25,25,2001,"All Origins","A","American Indian or Alaska Native",46488,"us",666,666,"CDC"
25,25,2001,"All Origins","A","Asian or Pacific Islander",217730,"us",666,666,"CDC"
25,25,2001,"All Origins","A","Black or African American",516722,"us",666,666,"CDC"
25,25,2002,"All Origins","A","American Indian or Alaska Native",49387,"us",666,666,"CDC"
25,25,2002,"All Origins","A","Asian or Pacific Islander",224724,"us",666,666,"CDC"
25,25,2002,"All Origins","A","Black or African American",538030,"us",666,666,"CDC"
25,25,2003,"All Origins","A","American Indian or Alaska Native",50615,"us",666,666,"CDC"
25,25,2003,"All Origins","A","Asian or Pacific Islander",232237,"us",666,666,"CDC"
25,25,2003,"All Origins","A","Black or African American",547103,"us",666,666,"CDC"
25,25,2004,"All Origins","A","American Indian or Alaska Native",53634,"us",666,666,"CDC"
25,25,2004,"All Origins","A","Asian or Pacific Islander",247655,"us",666,666,"CDC"
25,25,2004,"All Origins","A","Black or African American",578931,"us",666,666,"CDC"
25,25,2005,"All Origins","A","American Indian or Alaska Native",57702,"us",666,666,"CDC"
25,25,2005,"All Origins","A","Asian or Pacific Islander",263443,"us",666,666,"CDC"
25,25,2005,"All Origins","A","Black or African American",616354,"us",666,666,"CDC"
25,25,2006,"All Origins","A","American Indian or Alaska Native",60442,"us",666,666,"CDC"
25,25,2006,"All Origins","A","Asian or Pacific Islander",273175,"us",666,666,"CDC"
25,25,2006,"All Origins","A","Black or African American",616135,"us",666,666,"CDC"
25,25,2007,"All Origins","A","American Indian or Alaska Native",62722,"us",666,666,"CDC"
25,25,2007,"All Origins","A","Asian or Pacific Islander",274248,"us",666,666,"CDC"
25,25,2007,"All Origins","A","Black or African American",615250,"us",666,666,"CDC"
25,25,2008,"All Origins","A","American Indian or Alaska Native",66424,"us",666,666,"CDC"
25,25,2008,"All Origins","A","Asian or Pacific Islander",274137,"us",666,666,"CDC"
25,25,2008,"All Origins","A","Black or African American",614059,"us",666,666,"CDC"
25,25,2009,"All Origins","A","American Indian or Alaska Native",67420,"us",666,666,"CDC"
25,25,2009,"All Origins","A","Asian or Pacific Islander",277047,"us",666,666,"CDC"
25,25,2009,"All Origins","A","Black or African American",611110,"us",666,666,"CDC"
25,25,2010,"All Origins","A","American Indian or Alaska Native",69664,"us",666,666,"CDC"
25,25,2010,"All Origins","A","Asian or Pacific Islander",280851,"us",666,666,"CDC"
25,25,2010,"All Origins","A","Black or African American",626098,"us",666,666,"CDC"
25,25,2011,"All Origins","A","American Indian or Alaska Native",69998,"us",666,666,"CDC"
25,25,2011,"All Origins","A","Asian or Pacific Islander",283531,"us",666,666,"CDC"
25,25,2011,"All Origins","A","Black or African American",632360,"us",666,666,"CDC"
25,25,2012,"All Origins","A","American Indian or Alaska Native",70353,"us",666,666,"CDC"
25,25,2012,"All Origins","A","Asian or Pacific Islander",290257,"us",666,666,"CDC"
25,25,2012,"All Origins","A","Black or African American",647602,"us",666,666,"CDC"
25,25,2013,"All Origins","A","American Indian or Alaska Native",72663,"us",666,666,"CDC"
25,25,2013,"All Origins","A","Asian or Pacific Islander",306637,"us",666,666,"CDC"
25,25,2013,"All Origins","A","Black or African American",678106,"us",666,666,"CDC"
25,25,2014,"All Origins","A","American Indian or Alaska Native",74648,"us",666,666,"CDC"
25,25,2014,"All Origins","A","Asian or Pacific Islander",327071,"us",666,666,"CDC"
25,25,2014,"All Origins","A","Black or African American",726978,"us",666,666,"CDC"
25,25,2015,"All Origins","A","American Indian or Alaska Native",78797,"us",666,666,"CDC"
25,25,2015,"All Origins","A","Asian or Pacific Islander",341034,"us",666,666,"CDC"
25,25,2015,"All Origins","A","Black or African American",781614,"us",666,666,"CDC"
25,25,2016,"All Origins","A","American Indian or Alaska Native",81027,"us",666,666,"CDC"
25,25,2016,"All Origins","A","Asian or Pacific Islander",347572,"us",666,666,"CDC"
25,25,2016,"All Origins","A","Black or African American",800195,"us",666,666,"CDC"
26,26,2001,"All Origins","A","American Indian or Alaska Native",45314,"us",666,666,"CDC"
26,26,2001,"All Origins","A","Asian or Pacific Islander",232353,"us",666,666,"CDC"
26,26,2001,"All Origins","A","Black or African American",525004,"us",666,666,"CDC"
26,26,2002,"All Origins","A","American Indian or Alaska Native",46791,"us",666,666,"CDC"
26,26,2002,"All Origins","A","Asian or Pacific Islander",232109,"us",666,666,"CDC"
26,26,2002,"All Origins","A","Black or African American",513169,"us",666,666,"CDC"
26,26,2003,"All Origins","A","American Indian or Alaska Native",49504,"us",666,666,"CDC"
26,26,2003,"All Origins","A","Asian or Pacific Islander",237279,"us",666,666,"CDC"
26,26,2003,"All Origins","A","Black or African American",531184,"us",666,666,"CDC"
26,26,2004,"All Origins","A","American Indian or Alaska Native",50626,"us",666,666,"CDC"
26,26,2004,"All Origins","A","Asian or Pacific Islander",243896,"us",666,666,"CDC"
26,26,2004,"All Origins","A","Black or African American",541711,"us",666,666,"CDC"
26,26,2005,"All Origins","A","American Indian or Alaska Native",53840,"us",666,666,"CDC"
26,26,2005,"All Origins","A","Asian or Pacific Islander",259293,"us",666,666,"CDC"
26,26,2005,"All Origins","A","Black or African American",570690,"us",666,666,"CDC"
26,26,2006,"All Origins","A","American Indian or Alaska Native",58544,"us",666,666,"CDC"
26,26,2006,"All Origins","A","Asian or Pacific Islander",274630,"us",666,666,"CDC"
26,26,2006,"All Origins","A","Black or African American",606864,"us",666,666,"CDC"
26,26,2007,"All Origins","A","American Indian or Alaska Native",61283,"us",666,666,"CDC"
26,26,2007,"All Origins","A","Asian or Pacific Islander",282821,"us",666,666,"CDC"
26,26,2007,"All Origins","A","Black or African American",604497,"us",666,666,"CDC"
26,26,2008,"All Origins","A","American Indian or Alaska Native",63706,"us",666,666,"CDC"
26,26,2008,"All Origins","A","Asian or Pacific Islander",282804,"us",666,666,"CDC"
26,26,2008,"All Origins","A","Black or African American",602139,"us",666,666,"CDC"
26,26,2009,"All Origins","A","American Indian or Alaska Native",67403,"us",666,666,"CDC"
26,26,2009,"All Origins","A","Asian or Pacific Islander",281191,"us",666,666,"CDC"
26,26,2009,"All Origins","A","Black or African American",599425,"us",666,666,"CDC"
26,26,2010,"All Origins","A","American Indian or Alaska Native",67847,"us",666,666,"CDC"
26,26,2010,"All Origins","A","Asian or Pacific Islander",284110,"us",666,666,"CDC"
26,26,2010,"All Origins","A","Black or African American",597796,"us",666,666,"CDC"
26,26,2011,"All Origins","A","American Indian or Alaska Native",69648,"us",666,666,"CDC"
26,26,2011,"All Origins","A","Asian or Pacific Islander",294247,"us",666,666,"CDC"
26,26,2011,"All Origins","A","Black or African American",628652,"us",666,666,"CDC"
26,26,2012,"All Origins","A","American Indian or Alaska Native",70053,"us",666,666,"CDC"
26,26,2012,"All Origins","A","Asian or Pacific Islander",297502,"us",666,666,"CDC"
26,26,2012,"All Origins","A","Black or African American",635507,"us",666,666,"CDC"
26,26,2013,"All Origins","A","American Indian or Alaska Native",70345,"us",666,666,"CDC"
26,26,2013,"All Origins","A","Asian or Pacific Islander",304046,"us",666,666,"CDC"
26,26,2013,"All Origins","A","Black or African American",650330,"us",666,666,"CDC"
26,26,2014,"All Origins","A","American Indian or Alaska Native",72649,"us",666,666,"CDC"
26,26,2014,"All Origins","A","Asian or Pacific Islander",321785,"us",666,666,"CDC"
26,26,2014,"All Origins","A","Black or African American",680982,"us",666,666,"CDC"
26,26,2015,"All Origins","A","American Indian or Alaska Native",74603,"us",666,666,"CDC"
26,26,2015,"All Origins","A","Asian or Pacific Islander",342745,"us",666,666,"CDC"
26,26,2015,"All Origins","A","Black or African American",729929,"us",666,666,"CDC"
26,26,2016,"All Origins","A","American Indian or Alaska Native",78852,"us",666,666,"CDC"
26,26,2016,"All Origins","A","Asian or Pacific Islander",356203,"us",666,666,"CDC"
26,26,2016,"All Origins","A","Black or African American",784300,"us",666,666,"CDC"
27,27,2001,"All Origins","A","American Indian or Alaska Native",44322,"us",666,666,"CDC"
27,27,2001,"All Origins","A","Asian or Pacific Islander",232641,"us",666,666,"CDC"
27,27,2001,"All Origins","A","Black or African American",508613,"us",666,666,"CDC"
27,27,2002,"All Origins","A","American Indian or Alaska Native",46154,"us",666,666,"CDC"
27,27,2002,"All Origins","A","Asian or Pacific Islander",246333,"us",666,666,"CDC"
27,27,2002,"All Origins","A","Black or African American",524758,"us",666,666,"CDC"
27,27,2003,"All Origins","A","American Indian or Alaska Native",47674,"us",666,666,"CDC"
27,27,2003,"All Origins","A","Asian or Pacific Islander",244857,"us",666,666,"CDC"
27,27,2003,"All Origins","A","Black or African American",512477,"us",666,666,"CDC"
27,27,2004,"All Origins","A","American Indian or Alaska Native",50629,"us",666,666,"CDC"
27,27,2004,"All Origins","A","Asian or Pacific Islander",249621,"us",666,666,"CDC"
27,27,2004,"All Origins","A","Black or African American",533563,"us",666,666,"CDC"
27,27,2005,"All Origins","A","American Indian or Alaska Native",51966,"us",666,666,"CDC"
27,27,2005,"All Origins","A","Asian or Pacific Islander",256670,"us",666,666,"CDC"
27,27,2005,"All Origins","A","Black or African American",544269,"us",666,666,"CDC"
27,27,2006,"All Origins","A","American Indian or Alaska Native",55289,"us",666,666,"CDC"
27,27,2006,"All Origins","A","Asian or Pacific Islander",272204,"us",666,666,"CDC"
27,27,2006,"All Origins","A","Black or African American",574614,"us",666,666,"CDC"
27,27,2007,"All Origins","A","American Indian or Alaska Native",60161,"us",666,666,"CDC"
27,27,2007,"All Origins","A","Asian or Pacific Islander",286762,"us",666,666,"CDC"
27,27,2007,"All Origins","A","Black or African American",611351,"us",666,666,"CDC"
27,27,2008,"All Origins","A","American Indian or Alaska Native",63132,"us",666,666,"CDC"
27,27,2008,"All Origins","A","Asian or Pacific Islander",294568,"us",666,666,"CDC"
27,27,2008,"All Origins","A","Black or African American",610180,"us",666,666,"CDC"
27,27,2009,"All Origins","A","American Indian or Alaska Native",65676,"us",666,666,"CDC"
27,27,2009,"All Origins","A","Asian or Pacific Islander",293693,"us",666,666,"CDC"
27,27,2009,"All Origins","A","Black or African American",608465,"us",666,666,"CDC"
27,27,2010,"All Origins","A","American Indian or Alaska Native",68973,"us",666,666,"CDC"
27,27,2010,"All Origins","A","Asian or Pacific Islander",291878,"us",666,666,"CDC"
27,27,2010,"All Origins","A","Black or African American",605212,"us",666,666,"CDC"
27,27,2011,"All Origins","A","American Indian or Alaska Native",67803,"us",666,666,"CDC"
27,27,2011,"All Origins","A","Asian or Pacific Islander",296289,"us",666,666,"CDC"
27,27,2011,"All Origins","A","Black or African American",600477,"us",666,666,"CDC"
27,27,2012,"All Origins","A","American Indian or Alaska Native",69620,"us",666,666,"CDC"
27,27,2012,"All Origins","A","Asian or Pacific Islander",307396,"us",666,666,"CDC"
27,27,2012,"All Origins","A","Black or African American",631926,"us",666,666,"CDC"
27,27,2013,"All Origins","A","American Indian or Alaska Native",70014,"us",666,666,"CDC"
27,27,2013,"All Origins","A","Asian or Pacific Islander",310546,"us",666,666,"CDC"
27,27,2013,"All Origins","A","Black or African American",638142,"us",666,666,"CDC"
27,27,2014,"All Origins","A","American Indian or Alaska Native",70336,"us",666,666,"CDC"
27,27,2014,"All Origins","A","Asian or Pacific Islander",318315,"us",666,666,"CDC"
27,27,2014,"All Origins","A","Black or African American",653099,"us",666,666,"CDC"
27,27,2015,"All Origins","A","American Indian or Alaska Native",72696,"us",666,666,"CDC"
27,27,2015,"All Origins","A","Asian or Pacific Islander",336385,"us",666,666,"CDC"
27,27,2015,"All Origins","A","Black or African American",683970,"us",666,666,"CDC"
27,27,2016,"All Origins","A","American Indian or Alaska Native",74534,"us",666,666,"CDC"
27,27,2016,"All Origins","A","Asian or Pacific Islander",357009,"us",666,666,"CDC"
27,27,2016,"All Origins","A","Black or African American",732791,"us",666,666,"CDC"
28,28,2001,"All Origins","A","American Indian or Alaska Native",45690,"us",666,666,"CDC"
28,28,2001,"All Origins","A","Asian or Pacific Islander",239797,"us",666,666,"CDC"
28,28,2001,"All Origins","A","Black or African American",528181,"us",666,666,"CDC"
28,28,2002,"All Origins","A","American Indian or Alaska Native",46028,"us",666,666,"CDC"
28,28,2002,"All Origins","A","Asian or Pacific Islander",243494,"us",666,666,"CDC"
28,28,2002,"All Origins","A","Black or African American",506537,"us",666,666,"CDC"
28,28,2003,"All Origins","A","American Indian or Alaska Native",48187,"us",666,666,"CDC"
28,28,2003,"All Origins","A","Asian or Pacific Islander",255234,"us",666,666,"CDC"
28,28,2003,"All Origins","A","Black or African American",520949,"us",666,666,"CDC"
28,28,2004,"All Origins","A","American Indian or Alaska Native",50053,"us",666,666,"CDC"
28,28,2004,"All Origins","A","Asian or Pacific Islander",252448,"us",666,666,"CDC"
28,28,2004,"All Origins","A","Black or African American",510398,"us",666,666,"CDC"
28,28,2005,"All Origins","A","American Indian or Alaska Native",53072,"us",666,666,"CDC"
28,28,2005,"All Origins","A","Asian or Pacific Islander",256579,"us",666,666,"CDC"
28,28,2005,"All Origins","A","Black or African American",530115,"us",666,666,"CDC"
28,28,2006,"All Origins","A","American Indian or Alaska Native",54801,"us",666,666,"CDC"
28,28,2006,"All Origins","A","Asian or Pacific Islander",262738,"us",666,666,"CDC"
28,28,2006,"All Origins","A","Black or African American",540892,"us",666,666,"CDC"
28,28,2007,"All Origins","A","American Indian or Alaska Native",57939,"us",666,666,"CDC"
28,28,2007,"All Origins","A","Asian or Pacific Islander",276131,"us",666,666,"CDC"
28,28,2007,"All Origins","A","Black or African American",569732,"us",666,666,"CDC"
28,28,2008,"All Origins","A","American Indian or Alaska Native",62661,"us",666,666,"CDC"
28,28,2008,"All Origins","A","Asian or Pacific Islander",288934,"us",666,666,"CDC"
28,28,2008,"All Origins","A","Black or African American",605776,"us",666,666,"CDC"
28,28,2009,"All Origins","A","American Indian or Alaska Native",65466,"us",666,666,"CDC"
28,28,2009,"All Origins","A","Asian or Pacific Islander",294660,"us",666,666,"CDC"
28,28,2009,"All Origins","A","Black or African American",603945,"us",666,666,"CDC"
28,28,2010,"All Origins","A","American Indian or Alaska Native",67592,"us",666,666,"CDC"
28,28,2010,"All Origins","A","Asian or Pacific Islander",297083,"us",666,666,"CDC"
28,28,2010,"All Origins","A","Black or African American",605043,"us",666,666,"CDC"
28,28,2011,"All Origins","A","American Indian or Alaska Native",68945,"us",666,666,"CDC"
28,28,2011,"All Origins","A","Asian or Pacific Islander",303169,"us",666,666,"CDC"
28,28,2011,"All Origins","A","Black or African American",607921,"us",666,666,"CDC"
28,28,2012,"All Origins","A","American Indian or Alaska Native",67800,"us",666,666,"CDC"
28,28,2012,"All Origins","A","Asian or Pacific Islander",308073,"us",666,666,"CDC"
28,28,2012,"All Origins","A","Black or African American",603401,"us",666,666,"CDC"
28,28,2013,"All Origins","A","American Indian or Alaska Native",69564,"us",666,666,"CDC"
28,28,2013,"All Origins","A","Asian or Pacific Islander",319358,"us",666,666,"CDC"
28,28,2013,"All Origins","A","Black or African American",634259,"us",666,666,"CDC"
28,28,2014,"All Origins","A","American Indian or Alaska Native",69981,"us",666,666,"CDC"
28,28,2014,"All Origins","A","Asian or Pacific Islander",323623,"us",666,666,"CDC"
28,28,2014,"All Origins","A","Black or African American",640765,"us",666,666,"CDC"
28,28,2015,"All Origins","A","American Indian or Alaska Native",70375,"us",666,666,"CDC"
28,28,2015,"All Origins","A","Asian or Pacific Islander",331632,"us",666,666,"CDC"
28,28,2015,"All Origins","A","Black or African American",655934,"us",666,666,"CDC"
28,28,2016,"All Origins","A","American Indian or Alaska Native",72695,"us",666,666,"CDC"
28,28,2016,"All Origins","A","Asian or Pacific Islander",349498,"us",666,666,"CDC"
28,28,2016,"All Origins","A","Black or African American",686476,"us",666,666,"CDC"
29,29,2001,"All Origins","A","American Indian or Alaska Native",46331,"us",666,666,"CDC"
29,29,2001,"All Origins","A","Asian or Pacific Islander",242472,"us",666,666,"CDC"
29,29,2001,"All Origins","A","Black or African American",546869,"us",666,666,"CDC"
29,29,2002,"All Origins","A","American Indian or Alaska Native",46900,"us",666,666,"CDC"
29,29,2002,"All Origins","A","Asian or Pacific Islander",247798,"us",666,666,"CDC"
29,29,2002,"All Origins","A","Black or African American",526357,"us",666,666,"CDC"
29,29,2003,"All Origins","A","American Indian or Alaska Native",47309,"us",666,666,"CDC"
29,29,2003,"All Origins","A","Asian or Pacific Islander",249239,"us",666,666,"CDC"
29,29,2003,"All Origins","A","Black or African American",503781,"us",666,666,"CDC"
29,29,2004,"All Origins","A","American Indian or Alaska Native",49678,"us",666,666,"CDC"
